Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,fbref_id,90s_shooting_dup,Gls_shooting_dup,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting_dup,PKatt_shooting_dup,fbref_id_shooting_dup,90s_passing_dup,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing_dup,A-xAG,KP,1/3,PPA,CrsPA,fbref_id_passing_dup,90s_possession_dup,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att_possession_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession_dup,PrgDist_possession_dup,1/3_possession_dup,CPA,Mis,Dis,Rec,fbref_id_possession_dup,90s_defense_dup,Tkl,TklW,Def 3rd_defense_dup,Mid 3rd_defense_dup,Att 3rd_defense_dup,Tkl.1,Att_defense_dup,Tkl%,Lost,Blocks,Sh_defense_dup,Pass,Int,Tkl+Int,Clr,Err,fbref_id_defense_dup,stint_id
John McGinn,sct SCO,MF,Aston Villa,30,1994,30,28,2137,23.7,5,4,9,5,0,0,5,0,0.21,0.17,0.38,0.21,0.38,90f91999,23.7,5,28,12,42.9,1.18,0.51,0.18,0.42,0,0,90f91999,23.7,,,,,,,,,,,,,,,4,,,,,,90f91999,23.7,,,,,,,,,,,,,,,,,,,,,90f91999,23.7,,17,,,,,,,,,,,12,,,,90f91999,John McGinn__Aston Villa
Dwight McNeil,eng ENG,MF,Everton,25,1999,22,14,1168,13.0,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,fc15fb84,13.0,0,24,5,20.8,1.85,0.39,0.0,0.0,0,0,fc15fb84,13.0,,,,,,,,,,,,,,,1,,,,,,fc15fb84,13.0,,,,,,,,,,,,,,,,,,,,,fc15fb84,13.0,,16,,,,,,,,,,,10,,,,fc15fb84,Dwight McNeil__Everton
Hannibal Mejbri,tn TUN,MF,Burnley,22,2003,27,15,1229,13.7,1,4,5,1,0,0,10,0,0.07,0.29,0.37,0.07,0.37,ca22ccb0,13.7,1,19,5,26.3,1.39,0.37,0.05,0.2,0,0,ca22ccb0,13.7,,,,,,,,,,,,,,,4,,,,,,ca22ccb0,13.7,,,,,,,,,,,,,,,,,,,,,ca22ccb0,13.7,,17,,,,,,,,,,,7,,,,ca22ccb0,Hannibal Mejbri__Burnley
Mikel Merino,es ESP,MFFW,Arsenal,29,1996,22,10,1036,11.5,4,3,7,4,0,0,1,0,0.35,0.26,0.61,0.35,0.61,d080ed5e,11.5,4,22,8,36.4,1.91,0.69,0.18,0.5,0,0,d080ed5e,11.5,,,,,,,,,,,,,,,3,,,,,,d080ed5e,11.5,,,,,,,,,,,,,,,,,,,,,d080ed5e,11.5,,13,,,,,,,,,,,9,,,,d080ed5e,Mikel Merino__Arsenal
Nikola Milenković,rs SRB,DF,Nottingham,27,1997,38,37,3375,37.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bee704fc,37.5,0,16,1,6.3,0.43,0.03,0.0,0.0,0,0,bee704fc,37.5,,,,,,,,,,,,,,,0,,,,,,bee704fc,37.5,,,,,,,,,,,,,,,,,,,,,bee704fc,37.5,,19,,,,,,,,,,,29,,,,bee704fc,Nikola Milenković__Nottingham
Lewis Miley,eng ENG,MFDF,Newcastle,19,2006,23,15,1496,16.6,1,4,5,1,0,0,0,0,0.06,0.24,0.3,0.06,0.3,2c6835e5,16.6,1,12,4,33.3,0.72,0.24,0.08,0.25,0,0,2c6835e5,16.6,,,,,,,,,,,,,,,4,,,,,,2c6835e5,16.6,,,,,,,,,,,,,,,,,,,,,2c6835e5,16.6,,18,,,,,,,,,,,20,,,,2c6835e5,Lewis Miley__Newcastle
James Milner,eng ENG,MF,Brighton,39,1986,20,7,784,8.7,1,1,2,0,1,1,2,0,0.11,0.11,0.23,0.0,0.11,2f90f6b8,8.7,1,8,2,25.0,0.92,0.23,0.13,0.5,1,1,2f90f6b8,8.7,,,,,,,,,,,,,,,1,,,,,,2f90f6b8,8.7,,,,,,,,,,,,,,,,,,,,,2f90f6b8,8.7,,9,,,,,,,,,,,5,,,,2f90f6b8,James Milner__Brighton
Tyrone Mings,eng ENG,DF,Aston Villa,32,1993,17,15,1324,14.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,8397a50c,14.7,0,9,1,11.1,0.61,0.07,0.0,0.0,0,0,8397a50c,14.7,,,,,,,,,,,,,,,0,,,,,,8397a50c,14.7,,,,,,,,,,,,,,,,,,,,,8397a50c,14.7,,2,,,,,,,,,,,11,,,,8397a50c,Tyrone Mings__Aston Villa
Yankuba Minteh,gm GAM,MF,Brighton,21,2004,34,26,2391,26.6,3,4,7,3,0,0,3,0,0.11,0.15,0.26,0.11,0.26,c3cf087d,26.6,3,41,11,26.8,1.54,0.41,0.07,0.27,0,0,c3cf087d,26.6,,,,,,,,,,,,,,,4,,,,,,c3cf087d,26.6,,,,,,,,,,,,,,,,,,,,,c3cf087d,26.6,,37,,,,,,,,,,,15,,,,c3cf087d,Yankuba Minteh__Brighton
Tyrick Mitchell,eng ENG,MF,Crystal Palace,25,1999,38,36,3251,36.1,1,2,3,1,0,0,6,0,0.03,0.06,0.08,0.03,0.08,5cbd1eb0,36.1,1,19,7,36.8,0.53,0.19,0.05,0.14,0,0,5cbd1eb0,36.1,,,,,,,,,,,,,,,2,,,,,,5cbd1eb0,36.1,,,,,,,,,,,,,,,,,,,,,5cbd1eb0,36.1,,65,,,,,,,,,,,33,,,,5cbd1eb0,Tyrick Mitchell__Crystal Palace
Kaoru Mitoma,jp JPN,MFFW,Brighton,28,1997,25,19,1721,19.1,3,1,4,3,0,0,5,0,0.16,0.05,0.21,0.16,0.21,74618572,19.1,3,32,13,40.6,1.67,0.68,0.09,0.23,0,0,74618572,19.1,,,,,,,,,,,,,,,1,,,,,,74618572,19.1,,,,,,,,,,,,,,,,,,,,,74618572,19.1,,12,,,,,,,,,,,8,,,,74618572,Kaoru Mitoma__Brighton
Morato,br BRA,DF,Nottingham,24,2001,21,14,1345,14.9,1,0,1,1,0,0,5,0,0.07,0.0,0.07,0.07,0.07,0f41e2ee,14.9,1,5,2,40.0,0.33,0.13,0.2,0.5,0,0,0f41e2ee,14.9,,,,,,,,,,,,,,,0,,,,,,0f41e2ee,14.9,,,,,,,,,,,,,,,,,,,,,0f41e2ee,14.9,,18,,,,,,,,,,,11,,,,0f41e2ee,Morato__Nottingham
Cristhian Mosquera,es ESP,DF,Arsenal,21,2004,20,9,994,11.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,dc1ce4f5,11.0,0,1,0,0.0,0.09,0.0,0.0,,0,0,dc1ce4f5,11.0,,,,,,,,,,,,,,,0,,,,,,dc1ce4f5,11.0,,,,,,,,,,,,,,,,,,,,,dc1ce4f5,11.0,,21,,,,,,,,,,,8,,,,dc1ce4f5,Cristhian Mosquera__Arsenal
Yerson Mosquera,co COL,DF,Wolves,24,2001,27,24,2136,23.7,0,0,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,1e159d70,23.7,0,30,6,20.0,1.26,0.25,0.0,0.0,0,0,1e159d70,23.7,,,,,,,,,,,,,,,0,,,,,,1e159d70,23.7,,,,,,,,,,,,,,,,,,,,,1e159d70,23.7,,36,,,,,,,,,,,25,,,,1e159d70,Yerson Mosquera__Wolves
Mason Mount,eng ENG,MF,Manchester Utd,26,1999,23,12,1017,11.3,3,0,3,3,0,0,2,0,0.27,0.0,0.27,0.27,0.27,9674002f,11.3,3,19,5,26.3,1.68,0.44,0.16,0.6,0,0,9674002f,11.3,,,,,,,,,,,,,,,0,,,,,,9674002f,11.3,,,,,,,,,,,,,,,,,,,,,9674002f,11.3,,13,,,,,,,,,,,9,,,,9674002f,Mason Mount__Manchester Utd
Nordi Mukiele,fr FRA,DF,Sunderland,27,1997,32,32,2784,30.9,3,3,6,3,0,0,5,0,0.1,0.1,0.19,0.1,0.19,ac73ec79,30.9,3,26,4,15.4,0.84,0.13,0.12,0.75,0,0,ac73ec79,30.9,,,,,,,,,,,,,,,3,,,,,,ac73ec79,30.9,,,,,,,,,,,,,,,,,,,,,ac73ec79,30.9,,45,,,,,,,,,,,37,,,,ac73ec79,Nordi Mukiele__Sunderland
Marshall Munetsi,zw ZIM,MFFW,Wolves,29,1996,13,9,875,9.7,1,1,2,1,0,0,2,0,0.1,0.1,0.21,0.1,0.21,2acf0cd7,9.7,1,14,6,42.9,1.44,0.62,0.07,0.17,0,0,2acf0cd7,9.7,,,,,,,,,,,,,,,1,,,,,,2acf0cd7,9.7,,,,,,,,,,,,,,,,,,,,,2acf0cd7,9.7,,13,,,,,,,,,,,5,,,,2acf0cd7,Marshall Munetsi__Wolves
Rodrigo Muniz,br BRA,FW,Fulham,24,2001,21,10,1000,11.1,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,a755db8c,11.1,1,32,5,15.6,2.88,0.45,0.03,0.2,0,0,a755db8c,11.1,,,,,,,,,,,,,,,1,,,,,,a755db8c,11.1,,,,,,,,,,,,,,,,,,,,,a755db8c,11.1,,3,,,,,,,,,,,2,,,,a755db8c,Rodrigo Muniz__Fulham
Daniel Muñoz,co COL,MF,Crystal Palace,29,1996,29,29,2399,26.7,4,3,7,4,0,0,7,0,0.15,0.11,0.26,0.15,0.26,778ef829,26.7,4,26,12,46.2,0.98,0.45,0.15,0.33,0,0,778ef829,26.7,,,,,,,,,,,,,,,3,,,,,,778ef829,26.7,,,,,,,,,,,,,,,,,,,,,778ef829,26.7,,48,,,,,,,,,,,24,,,,778ef829,Daniel Muñoz__Crystal Palace
Murillo,br BRA,DF,Nottingham,23,2002,25,25,2130,23.7,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,1704b0b8,23.7,1,11,4,36.4,0.46,0.17,0.09,0.25,0,0,1704b0b8,23.7,,,,,,,,,,,,,,,0,,,,,,1704b0b8,23.7,,,,,,,,,,,,,,,,,,,,,1704b0b8,23.7,,23,,,,,,,,,,,29,,,,1704b0b8,Murillo__Nottingham
Jacob Murphy,eng ENG,FWMF,Newcastle,30,1995,33,19,1617,18.0,3,2,5,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,de112b84,18.0,3,42,13,31.0,2.34,0.72,0.07,0.23,0,0,de112b84,18.0,,,,,,,,,,,,,,,2,,,,,,de112b84,18.0,,,,,,,,,,,,,,,,,,,,,de112b84,18.0,,12,,,,,,,,,,,6,,,,de112b84,Jacob Murphy__Newcastle
Vitaliy Mykolenko,ua UKR,DF,Everton,26,1999,33,33,2958,32.9,0,1,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,30d4a2e5,32.9,0,9,2,22.2,0.27,0.06,0.0,0.0,0,0,30d4a2e5,32.9,,,,,,,,,,,,,,,1,,,,,,30d4a2e5,32.9,,,,,,,,,,,,,,,,,,,,,30d4a2e5,32.9,,25,,,,,,,,,,,27,,,,30d4a2e5,Vitaliy Mykolenko__Everton
David Møller Wolfe,no NOR,MFDF,Wolves,23,2002,22,11,1049,11.7,0,2,2,0,0,0,1,0,0.0,0.17,0.17,0.0,0.17,9affc5f2,11.7,0,3,0,0.0,0.26,0.0,0.0,,0,0,9affc5f2,11.7,,,,,,,,,,,,,,,2,,,,,,9affc5f2,11.7,,,,,,,,,,,,,,,,,,,,,9affc5f2,11.7,,5,,,,,,,,,,,7,,,,9affc5f2,David Møller Wolfe__Wolves
Iliman Ndiaye,sn SEN,MF,Everton,25,2000,32,32,2778,30.9,6,3,9,4,2,2,2,0,0.19,0.1,0.29,0.13,0.23,5ed97752,30.9,6,43,22,51.2,1.39,0.71,0.14,0.27,2,2,5ed97752,30.9,,,,,,,,,,,,,,,3,,,,,,5ed97752,30.9,,,,,,,,,,,,,,,,,,,,,5ed97752,30.9,,40,,,,,,,,,,,17,,,,5ed97752,Iliman Ndiaye__Everton
Dan Ndoye,ch SUI,MF,Nottingham,24,2000,24,14,1173,13.0,1,1,2,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,8e697a8f,13.0,1,15,4,26.7,1.15,0.31,0.07,0.25,0,0,8e697a8f,13.0,,,,,,,,,,,,,,,1,,,,,,8e697a8f,13.0,,,,,,,,,,,,,,,,,,,,,8e697a8f,13.0,,11,,,,,,,,,,,10,,,,8e697a8f,Dan Ndoye__Nottingham
Pedro Neto,pt POR,MFFW,Chelsea,25,2000,34,30,2631,29.2,5,6,11,5,0,0,4,1,0.17,0.21,0.38,0.17,0.38,7ba2eaa9,29.2,5,46,13,28.3,1.57,0.44,0.11,0.38,0,0,7ba2eaa9,29.2,,,,,,,,,,,,,,,6,,,,,,7ba2eaa9,29.2,,,,,,,,,,,,,,,,,,,,,7ba2eaa9,29.2,,11,,,,,,,,,,,6,,,,7ba2eaa9,Pedro Neto__Chelsea
Lukas Nmecha,de GER,FW,Leeds United,26,1998,31,10,1083,12.0,6,1,7,4,2,3,0,0,0.5,0.08,0.58,0.33,0.42,0cc5f4a5,12.0,6,30,16,53.3,2.49,1.33,0.2,0.38,2,3,0cc5f4a5,12.0,,,,,,,,,,,,,,,1,,,,,,0cc5f4a5,12.0,,,,,,,,,,,,,,,,,,,,,0cc5f4a5,12.0,,7,,,,,,,,,,,3,,,,0cc5f4a5,Lukas Nmecha__Leeds United
Matheus Nunes,pt POR,DF,Manchester City,26,1998,34,32,2862,31.8,1,5,6,1,0,0,5,0,0.03,0.16,0.19,0.03,0.19,e6af02e0,31.8,1,7,2,28.6,0.22,0.06,0.14,0.5,0,0,e6af02e0,31.8,,,,,,,,,,,,,,,5,,,,,,e6af02e0,31.8,,,,,,,,,,,,,,,,,,,,,e6af02e0,31.8,,41,,,,,,,,,,,29,,,,e6af02e0,Matheus Nunes__Manchester City
Jake O'Brien,ie IRL,DF,Everton,24,2001,37,35,3120,34.7,1,1,2,1,0,0,6,1,0.03,0.03,0.06,0.03,0.06,25f2ef01,34.7,1,13,6,46.2,0.37,0.17,0.08,0.17,0,0,25f2ef01,34.7,,,,,,,,,,,,,,,1,,,,,,25f2ef01,34.7,,,,,,,,,,,,,,,,,,,,,25f2ef01,34.7,,32,,,,,,,,,,,13,,,,25f2ef01,Jake O'Brien__Everton
Nico O'Reilly,eng ENG,DFMF,Manchester City,20,2005,34,29,2646,29.4,5,3,8,5,0,0,5,0,0.17,0.1,0.27,0.17,0.27,91ca4a16,29.4,5,41,15,36.6,1.39,0.51,0.12,0.33,0,0,91ca4a16,29.4,,,,,,,,,,,,,,,3,,,,,,91ca4a16,29.4,,,,,,,,,,,,,,,,,,,,,91ca4a16,29.4,,36,,,,,,,,,,,20,,,,91ca4a16,Nico O'Reilly__Manchester City
Wilson Odobert,fr FRA,MFFW,Tottenham,20,2004,24,10,985,10.9,0,2,2,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,35516eac,10.9,0,21,8,38.1,1.92,0.73,0.0,0.0,0,0,35516eac,10.9,,,,,,,,,,,,,,,2,,,,,,35516eac,10.9,,,,,,,,,,,,,,,,,,,,,35516eac,10.9,,8,,,,,,,,,,,0,,,,35516eac,Wilson Odobert__Tottenham
Noah Okafor,ch SUI,FWMF,Leeds United,25,2000,28,19,1561,17.3,8,1,9,8,0,0,3,0,0.46,0.06,0.52,0.46,0.52,ca607d59,17.3,8,35,15,42.9,2.02,0.86,0.23,0.53,0,0,ca607d59,17.3,,,,,,,,,,,,,,,1,,,,,,ca607d59,17.3,,,,,,,,,,,,,,,,,,,,,ca607d59,17.3,,15,,,,,,,,,,,12,,,,ca607d59,Noah Okafor__Leeds United
Amadou Onana,be BEL,MF,Aston Villa,23,2001,25,21,1758,19.5,2,0,2,2,0,0,3,0,0.1,0.0,0.1,0.1,0.1,828657ff,19.5,2,19,7,36.8,0.97,0.36,0.11,0.29,0,0,828657ff,19.5,,,,,,,,,,,,,,,0,,,,,,828657ff,19.5,,,,,,,,,,,,,,,,,,,,,828657ff,19.5,,30,,,,,,,,,,,19,,,,828657ff,Amadou Onana__Aston Villa
William Osula,dk DEN,FW,Newcastle,21,2003,24,8,819,9.1,7,0,7,7,0,0,0,0,0.77,0.0,0.77,0.77,0.77,7b355808,9.1,7,23,12,52.2,2.53,1.32,0.3,0.58,0,0,7b355808,9.1,,,,,,,,,,,,,,,0,,,,,,7b355808,9.1,,,,,,,,,,,,,,,,,,,,,7b355808,9.1,,5,,,,,,,,,,,1,,,,7b355808,William Osula__Newcastle
Dango Ouattara,bf BFA,MF,Brentford,23,2002,32,25,2276,25.3,7,3,10,7,0,0,5,0,0.28,0.12,0.4,0.28,0.4,2f9e4435,25.3,7,56,20,35.7,2.21,0.79,0.13,0.35,0,0,2f9e4435,25.3,,,,,,,,,,,,,,,3,,,,,,2f9e4435,25.3,,,,,,,,,,,,,,,,,,,,,2f9e4435,25.3,,14,,,,,,,,,,,24,,,,2f9e4435,Dango Ouattara__Brentford
Pablo,br BRA,MFFW,West Ham,21,2004,14,10,823,9.1,0,1,1,0,0,0,0,0,0.0,0.11,0.11,0.0,0.11,866ba412,9.1,0,12,3,25.0,1.31,0.33,0.0,0.0,0,0,866ba412,9.1,,,,,,,,,,,,,,,1,,,,,,866ba412,9.1,,,,,,,,,,,,,,,,,,,,,866ba412,9.1,,14,,,,,,,,,,,5,,,,866ba412,Pablo__West Ham
João Palhinha,pt POR,MF,Tottenham,30,1995,33,23,2198,24.4,5,2,7,5,0,0,8,0,0.2,0.08,0.29,0.2,0.29,a78ff07f,24.4,5,33,9,27.3,1.35,0.37,0.15,0.56,0,0,a78ff07f,24.4,,,,,,,,,,,,,,,2,,,,,,a78ff07f,24.4,,,,,,,,,,,,,,,,,,,,,a78ff07f,24.4,,61,,,,,,,,,,,28,,,,a78ff07f,João Palhinha__Tottenham
Cole Palmer,eng ENG,MF,Chelsea,23,2002,26,24,1955,21.7,10,1,11,5,5,6,5,0,0.46,0.05,0.51,0.23,0.28,dc7f8a28,21.7,10,64,25,39.1,2.95,1.15,0.16,0.4,5,6,dc7f8a28,21.7,,,,,,,,,,,,,,,1,,,,,,dc7f8a28,21.7,,,,,,,,,,,,,,,,,,,,,dc7f8a28,21.7,,12,,,,,,,,,,,13,,,,dc7f8a28,Cole Palmer__Chelsea
Lucas Paquetá,br BRA,MFFW,West Ham,27,1997,18,18,1511,16.8,4,1,5,2,2,2,7,1,0.24,0.06,0.3,0.12,0.18,9b6f7fd5,16.8,4,23,11,47.8,1.37,0.66,0.17,0.36,2,2,9b6f7fd5,16.8,,,,,,,,,,,,,,,1,,,,,,9b6f7fd5,16.8,,,,,,,,,,,,,,,,,,,,,9b6f7fd5,16.8,,22,,,,,,,,,,,7,,,,9b6f7fd5,Lucas Paquetá__West Ham
Lucas Perri,br BRA,GK,Leeds United,27,1997,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,5dbd461a,16.0,0,0,0,,0.0,0.0,,,0,0,5dbd461a,16.0,,,,,,,,,,,,,,,0,,,,,,5dbd461a,16.0,,,,,,,,,,,,,,,,,,,,,5dbd461a,16.0,,0,,,,,,,,,,,0,,,,5dbd461a,Lucas Perri__Leeds United
Đorđe Petrović,rs SRB,GK,Bournemouth,25,1999,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0cf321c8,38.0,0,0,0,,0.0,0.0,,,0,0,0cf321c8,38.0,,,,,,,,,,,,,,,0,,,,,,0cf321c8,38.0,,,,,,,,,,,,,,,,,,,,,0cf321c8,38.0,,0,,,,,,,,,,,0,,,,0cf321c8,Đorđe Petrović__Bournemouth
Jordan Pickford,eng ENG,GK,Everton,31,1994,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,4806ec67,38.0,0,0,0,,0.0,0.0,,,0,0,4806ec67,38.0,,,,,,,,,,,,,,,0,,,,,,4806ec67,38.0,,,,,,,,,,,,,,,,,,,,,4806ec67,38.0,,1,,,,,,,,,,,0,,,,4806ec67,Jordan Pickford__Everton
Yéremy Pino,es ESP,MFFW,Crystal Palace,22,2002,34,26,2080,23.1,2,2,4,2,0,0,4,0,0.09,0.09,0.17,0.09,0.17,540ec57b,23.1,2,45,11,24.4,1.95,0.48,0.04,0.18,0,0,540ec57b,23.1,,,,,,,,,,,,,,,2,,,,,,540ec57b,23.1,,,,,,,,,,,,,,,,,,,,,540ec57b,23.1,,20,,,,,,,,,,,8,,,,540ec57b,Yéremy Pino__Crystal Palace
Nick Pope,eng ENG,GK,Newcastle,33,1992,27,27,2416,26.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,4b40d9ca,26.8,0,1,1,100.0,0.04,0.04,0.0,0.0,0,0,4b40d9ca,26.8,,,,,,,,,,,,,,,0,,,,,,4b40d9ca,26.8,,,,,,,,,,,,,,,,,,,,,4b40d9ca,26.8,,1,,,,,,,,,,,0,,,,4b40d9ca,Nick Pope__Newcastle
Pedro Porro,es ESP,DF,Tottenham,25,1999,34,32,2796,31.1,1,2,3,1,0,0,10,0,0.03,0.06,0.1,0.03,0.1,27d0a506,31.1,1,32,8,25.0,1.03,0.26,0.03,0.13,0,0,27d0a506,31.1,,,,,,,,,,,,,,,2,,,,,,27d0a506,31.1,,,,,,,,,,,,,,,,,,,,,27d0a506,31.1,,50,,,,,,,,,,,31,,,,27d0a506,Pedro Porro__Tottenham
Freddie Potts,eng ENG,MF,West Ham,21,2003,22,12,1171,13.0,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,86bf27f0,13.0,0,3,1,33.3,0.23,0.08,0.0,0.0,0,0,86bf27f0,13.0,,,,,,,,,,,,,,,1,,,,,,86bf27f0,13.0,,,,,,,,,,,,,,,,,,,,,86bf27f0,13.0,,18,,,,,,,,,,,16,,,,86bf27f0,Freddie Potts__West Ham
Aaron Ramsdale,eng ENG,GK,Newcastle,27,1998,12,11,1004,11.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,466fb2c5,11.2,0,0,0,,0.0,0.0,,,0,0,466fb2c5,11.2,,,,,,,,,,,,,,,0,,,,,,466fb2c5,11.2,,,,,,,,,,,,,,,,,,,,,466fb2c5,11.2,,0,,,,,,,,,,,0,,,,466fb2c5,Aaron Ramsdale__Newcastle
Jacob Ramsey,eng ENG,MF,Newcastle,24,2001,28,15,1450,16.1,2,3,5,2,0,0,5,1,0.12,0.19,0.31,0.12,0.31,1544f145,16.1,2,16,4,25.0,0.99,0.25,0.13,0.5,0,0,1544f145,16.1,,,,,,,,,,,,,,,3,,,,,,1544f145,16.1,,,,,,,,,,,,,,,,,,,,,1544f145,16.1,,21,,,,,,,,,,,9,,,,1544f145,Jacob Ramsey__Newcastle
David Raya,es ESP,GK,Arsenal,29,1995,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,98ea5115,37.0,0,0,0,,0.0,0.0,,,0,0,98ea5115,37.0,,,,,,,,,,,,,,,0,,,,,,98ea5115,37.0,,,,,,,,,,,,,,,,,,,,,98ea5115,37.0,,1,,,,,,,,,,,1,,,,98ea5115,David Raya__Arsenal
Rayan,br BRA,MF,Bournemouth,18,2006,15,13,1111,12.3,5,2,7,5,0,0,1,0,0.41,0.16,0.57,0.41,0.57,288647fc,12.3,5,28,8,28.6,2.27,0.65,0.18,0.63,0,0,288647fc,12.3,,,,,,,,,,,,,,,2,,,,,,288647fc,12.3,,,,,,,,,,,,,,,,,,,,,288647fc,12.3,,6,,,,,,,,,,,8,,,,288647fc,Rayan__Bournemouth
Tijjani Reijnders,nl NED,MF,Manchester City,27,1998,28,19,1631,18.1,5,2,7,5,0,0,2,0,0.28,0.11,0.39,0.28,0.39,afb61630,18.1,5,49,16,32.7,2.7,0.88,0.1,0.31,0,0,afb61630,18.1,,,,,,,,,,,,,,,2,,,,,,afb61630,18.1,,,,,,,,,,,,,,,,,,,,,afb61630,18.1,,4,,,,,,,,,,,11,,,,afb61630,Tijjani Reijnders__Manchester City
Declan Rice,eng ENG,MF,Arsenal,26,1999,36,35,3094,34.4,4,5,9,4,0,0,3,0,0.12,0.15,0.26,0.12,0.26,1c7012b8,34.4,4,40,13,32.5,1.16,0.38,0.1,0.31,0,0,1c7012b8,34.4,,,,,,,,,,,,,,,5,,,,,,1c7012b8,34.4,,,,,,,,,,,,,,,,,,,,,1c7012b8,34.4,,33,,,,,,,,,,,33,,,,1c7012b8,Declan Rice__Arsenal
Chris Richards,us USA,DF,Crystal Palace,25,2000,33,31,2827,31.4,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,0a3d6d2b,31.4,1,15,2,13.3,0.48,0.06,0.07,0.5,0,0,0a3d6d2b,31.4,,,,,,,,,,,,,,,0,,,,,,0a3d6d2b,31.4,,,,,,,,,,,,,,,,,,,,,0a3d6d2b,31.4,,35,,,,,,,,,,,43,,,,0a3d6d2b,Chris Richards__Crystal Palace
Richarlison,br BRA,FWMF,Tottenham,28,1997,32,20,1964,21.8,11,4,15,11,0,0,5,0,0.5,0.18,0.69,0.5,0.69,fa031b34,21.8,11,61,26,42.6,2.8,1.19,0.18,0.42,0,0,fa031b34,21.8,,,,,,,,,,,,,,,4,,,,,,fa031b34,21.8,,,,,,,,,,,,,,,,,,,,,fa031b34,21.8,,16,,,,,,,,,,,7,,,,fa031b34,Richarlison__Tottenham
Chris Rigg,eng ENG,MF,Sunderland,18,2007,18,11,761,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,35741fe2,8.5,1,12,3,25.0,1.42,0.35,0.08,0.33,0,0,35741fe2,8.5,,,,,,,,,,,,,,,1,,,,,,35741fe2,8.5,,,,,,,,,,,,,,,,,,,,,35741fe2,8.5,,8,,,,,,,,,,,4,,,,35741fe2,Chris Rigg__Sunderland
Andy Robertson,sct SCO,DF,Liverpool,31,1994,24,11,1176,13.1,1,0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,2e4f5f03,13.1,1,10,3,30.0,0.77,0.23,0.1,0.33,0,0,2e4f5f03,13.1,,,,,,,,,,,,,,,0,,,,,,2e4f5f03,13.1,,,,,,,,,,,,,,,,,,,,,2e4f5f03,13.1,,10,,,,,,,,,,,7,,,,2e4f5f03,Andy Robertson__Liverpool
Antonee Robinson,us USA,DFMF,Fulham,27,1997,22,17,1492,16.6,1,0,1,0,1,1,5,0,0.06,0.0,0.06,0.0,0.0,289601e6,16.6,1,6,1,16.7,0.36,0.06,0.17,1.0,1,1,289601e6,16.6,,,,,,,,,,,,,,,0,,,,,,289601e6,16.6,,,,,,,,,,,,,,,,,,,,,289601e6,16.6,,31,,,,,,,,,,,28,,,,289601e6,Antonee Robinson__Fulham
Joe Rodon,wls WAL,DF,Leeds United,27,1997,35,33,2951,32.8,2,0,2,2,0,0,3,0,0.06,0.0,0.06,0.06,0.06,8d62d31a,32.8,2,18,7,38.9,0.55,0.21,0.11,0.29,0,0,8d62d31a,32.8,,,,,,,,,,,,,,,0,,,,,,8d62d31a,32.8,,,,,,,,,,,,,,,,,,,,,8d62d31a,32.8,,19,,,,,,,,,,,30,,,,8d62d31a,Joe Rodon__Leeds United
